0.0 0.0
2.598076211353316 1.45095
5.196152422706632 2.8038
7.794228634059949 4.05855
10.392304845413264 5.215199999999999
12.99038105676658 6.273749999999999
15.588457268119896 7.234199999999998
18.186533479473212 8.096549999999999
20.784609690826528 8.860799999999998
23.38268590217984 9.526949999999998
25.980762113533157 10.094999999999999
28.578838324886473 10.564949999999998
31.176914536239792 10.936799999999996
33.77499074759311 11.210549999999998
36.373066958946424 11.386199999999997
38.97114317029975 11.463749999999996
41.56921938165306 11.4432
44.16729559300638 11.324549999999997
46.7653718043597 11.107799999999996
49.36344801571302 10.79294999999999
51.961524227066334 10.379999999999995
54.55960043841965 9.868949999999991
57.15767664977297 9.259799999999991
59.75575286112629 8.55254999999999
62.353829072479606 7.747199999999989
64.95190528383293 6.843749999999986
67.54998149518624 5.842199999999977
70.14805770653956 4.74254999999998
72.74613391789288 3.544799999999981
75.34421012924619 2.2489499999999794
77.94228634059951 0.8549999999999756
80.54036255195284 -0.6370500000000305
